event_id,customer_id,session_id,event_timestamp,event_type,page,product_id,device,referrer
E00009340,C00171,S0002170,2025-08-08 18:26:39,page_view,Home,,Mobile,Instagram
E00009341,C00171,S0002170,2025-08-08 18:29:24,search,Search,,Mobile,Instagram
E00009342,C00171,S0002171,2025-03-29 20:30:17,page_view,Home,,Desktop,Affiliate
E00009343,C00171,S0002171,2025-03-29 20:33:09,search,Search,,Desktop,Affiliate
E00009344,C00171,S0002172,2025-03-29 07:41:13,page_view,Home,,Desktop,Affiliate
E00009345,C00171,S0002172,2025-03-29 07:44:29,search,Search,,Desktop,Affiliate
E00009346,C00171,S0002172,2025-03-29 07:44:43,page_view,Category,,Desktop,Affiliate
E00009347,C00171,S0002172,2025-03-29 07:47:08,product_view,Product,P0043,Desktop,Affiliate
E00009348,C00171,S0002173,2025-04-25 21:07:39,page_view,Home,,Mobile,Facebook
E00009349,C00171,S0002173,2025-04-25 21:11:11,search,Search,,Mobile,Facebook
E00009350,C00171,S0002174,2024-11-21 13:47:03,page_view,Home,,Mobile,Email
E00009351,C00171,S0002174,2024-11-21 13:47:49,search,Search,,Mobile,Email
E00009352,C00171,S0002174,2024-11-21 13:49:22,page_view,Category,,Mobile,Email
E00009353,C00171,S0002175,2025-08-18 05:50:54,page_view,Home,,Mobile,Email
E00009354,C00171,S0002175,2025-08-18 05:52:49,search,Search,,Mobile,Email
E00009355,C00171,S0002175,2025-08-18 05:55:17,page_view,Category,,Mobile,Email
E00009356,C00171,S0002175,2025-08-18 05:58:56,product_view,Product,P0070,Mobile,Email
E00009357,C00171,S0002176,2026-05-15 06:02:46,page_view,Home,,Desktop,Instagram
E00009358,C00171,S0002176,2026-05-15 06:03:45,search,Search,,Desktop,Instagram
E00009359,C00171,S0002176,2026-05-15 06:07:14,page_view,Category,,Desktop,Instagram
E00009360,C00171,S0002176,2026-05-15 06:10:16,product_view,Product,P0075,Desktop,Instagram
E00009361,C00171,S0002176,2026-05-15 06:11:27,add_to_cart,Cart,P0039,Desktop,Instagram
E00009362,C00171,S0002176,2026-05-15 06:14:20,checkout_start,Checkout,P0039,Desktop,Instagram
E00009363,C00171,S0002176,2026-05-15 06:18:14,purchase,Checkout,P0046,Desktop,Instagram
E00009364,C00171,S0002177,2025-07-17 14:31:37,page_view,Home,,Desktop,Bing
E00009365,C00171,S0002178,2026-06-02 14:05:48,page_view,Home,,Mobile,Facebook
E00009366,C00171,S0002178,2026-06-02 14:06:41,add_to_cart,Cart,P0059,Mobile,Facebook
E00009367,C00171,S0002178,2026-06-02 14:10:19,checkout_start,Checkout,P0059,Mobile,Facebook
E00009368,C00171,S0002178,2026-06-02 14:12:07,purchase,Checkout,P0059,Mobile,Facebook
E00009369,C00171,S0002179,2026-04-29 19:01:09,page_view,Home,,Mobile,Google
E00009370,C00171,S0002179,2026-04-29 19:02:23,search,Search,,Mobile,Google
E00009371,C00171,S0002179,2026-04-29 19:05:07,page_view,Category,,Mobile,Google
E00009372,C00171,S0002179,2026-04-29 19:09:05,product_view,Product,P0039,Mobile,Google
E00009373,C00171,S0002179,2026-04-29 19:13:02,review_view,Reviews,P0003,Mobile,Google
E00009374,C00171,S0002179,2026-04-29 19:16:25,add_to_cart,Cart,P0032,Mobile,Google
E00009375,C00171,S0002180,2026-04-13 23:42:47,page_view,Home,,Mobile,Instagram
E00009376,C00171,S0002180,2026-04-13 23:45:58,search,Search,,Mobile,Instagram
E00009377,C00171,S0002180,2026-04-13 23:47:30,page_view,Category,,Mobile,Instagram
E00009378,C00171,S0002180,2026-04-13 23:49:26,product_view,Product,P0018,Mobile,Instagram
E00009379,C00171,S0002180,2026-04-13 23:50:34,review_view,Reviews,P0075,Mobile,Instagram
E00009380,C00171,S0002181,2025-03-19 09:59:29,page_view,Home,,Mobile,Affiliate
E00009381,C00172,S0002182,2025-07-23 03:45:02,page_view,Home,,Mobile,Facebook
E00009382,C00172,S0002182,2025-07-23 03:46:00,search,Search,,Mobile,Facebook
E00009383,C00172,S0002182,2025-07-23 03:47:18,page_view,Category,,Mobile,Facebook
E00009384,C00172,S0002182,2025-07-23 03:49:28,product_view,Product,P0041,Mobile,Facebook
E00009385,C00172,S0002183,2025-02-02 04:58:07,page_view,Home,,Mobile,Instagram
E00009386,C00172,S0002183,2025-02-02 05:01:37,search,Search,,Mobile,Instagram
E00009387,C00172,S0002183,2025-02-02 05:02:50,page_view,Category,,Mobile,Instagram
E00009388,C00172,S0002183,2025-02-02 05:05:41,product_view,Product,P0062,Mobile,Instagram
E00009389,C00172,S0002183,2025-02-02 05:08:12,review_view,Reviews,P0071,Mobile,Instagram
E00009390,C00172,S0002184,2024-11-27 03:19:12,page_view,Home,,Mobile,Email
E00009391,C00172,S0002184,2024-11-27 03:19:41,search,Search,,Mobile,Email
E00009392,C00172,S0002184,2024-11-27 03:21:29,page_view,Category,,Mobile,Email
E00009393,C00172,S0002184,2024-11-27 03:22:34,product_view,Product,P0014,Mobile,Email
E00009394,C00172,S0002184,2024-11-27 03:24:52,review_view,Reviews,P0071,Mobile,Email
E00009395,C00172,S0002185,2025-12-05 06:35:45,page_view,Home,,Mobile,Direct
E00009396,C00172,S0002186,2025-04-29 07:55:17,page_view,Home,,Desktop,Instagram
E00009397,C00172,S0002187,2025-07-05 02:26:17,page_view,Home,,Mobile,Direct
E00009398,C00172,S0002187,2025-07-05 02:28:31,search,Search,,Mobile,Direct
E00009399,C00172,S0002187,2025-07-05 02:28:52,page_view,Category,,Mobile,Direct
E00009400,C00172,S0002187,2025-07-05 02:29:48,add_to_cart,Cart,P0028,Mobile,Direct
E00009401,C00172,S0002187,2025-07-05 02:30:29,checkout_start,Checkout,P0060,Mobile,Direct
E00009402,C00172,S0002187,2025-07-05 02:33:11,purchase,Checkout,P0074,Mobile,Direct
E00009403,C00172,S0002188,2026-02-04 17:39:50,page_view,Home,,Mobile,Bing
E00009404,C00172,S0002188,2026-02-04 17:40:04,search,Search,,Mobile,Bing
E00009405,C00172,S0002189,2025-08-02 03:36:00,page_view,Home,,Desktop,Instagram
E00009406,C00172,S0002189,2025-08-02 03:39:08,search,Search,,Desktop,Instagram
E00009407,C00172,S0002189,2025-08-02 03:42:14,page_view,Category,,Desktop,Instagram
E00009408,C00172,S0002189,2025-08-02 03:42:27,product_view,Product,P0012,Desktop,Instagram
E00009409,C00172,S0002189,2025-08-02 03:45:35,review_view,Reviews,P0012,Desktop,Instagram
E00009410,C00172,S0002190,2025-03-12 23:55:09,page_view,Home,,Desktop,Instagram
E00009411,C00172,S0002190,2025-03-12 23:59:01,search,Search,,Desktop,Instagram
E00009412,C00172,S0002190,2025-03-13 00:00:38,page_view,Category,,Desktop,Instagram
E00009413,C00172,S0002190,2025-03-13 00:04:23,product_view,Product,P0074,Desktop,Instagram
E00009414,C00172,S0002190,2025-03-13 00:05:27,review_view,Reviews,P0073,Desktop,Instagram
E00009415,C00172,S0002191,2025-05-22 10:45:48,page_view,Home,,Mobile,Google
E00009416,C00172,S0002191,2025-05-22 10:49:39,search,Search,,Mobile,Google
E00009417,C00172,S0002191,2025-05-22 10:51:59,page_view,Category,,Mobile,Google
E00009418,C00172,S0002191,2025-05-22 10:55:28,product_view,Product,P0057,Mobile,Google
E00009419,C00172,S0002191,2025-05-22 10:56:07,review_view,Reviews,P0035,Mobile,Google
E00009420,C00172,S0002191,2025-05-22 10:56:35,add_to_cart,Cart,P0035,Mobile,Google
E00009421,C00173,S0002192,2026-03-25 22:34:54,page_view,Home,,Desktop,Affiliate
E00009422,C00173,S0002193,2026-04-24 16:28:08,page_view,Home,,Mobile,Google
E00009423,C00173,S0002194,2026-02-07 01:58:39,page_view,Home,,Tablet,Affiliate
E00009424,C00173,S0002195,2025-12-06 19:54:09,page_view,Home,,Desktop,Facebook
E00009425,C00173,S0002195,2025-12-06 19:54:48,search,Search,,Desktop,Facebook
E00009426,C00173,S0002195,2025-12-06 19:55:43,page_view,Category,,Desktop,Facebook
E00009427,C00173,S0002195,2025-12-06 19:59:27,product_view,Product,P0027,Desktop,Facebook
E00009428,C00173,S0002195,2025-12-06 20:00:19,review_view,Reviews,P0024,Desktop,Facebook
E00009429,C00173,S0002195,2025-12-06 20:02:06,add_to_cart,Cart,P0077,Desktop,Facebook
E00009430,C00173,S0002196,2026-05-27 00:28:28,page_view,Home,,Desktop,Google
E00009431,C00173,S0002197,2026-02-09 02:47:08,page_view,Home,,Desktop,Bing
E00009432,C00173,S0002197,2026-02-09 02:50:20,search,Search,,Desktop,Bing
E00009433,C00173,S0002197,2026-02-09 02:52:25,page_view,Category,,Desktop,Bing
E00009434,C00173,S0002197,2026-02-09 02:54:13,product_view,Product,P0027,Desktop,Bing
E00009435,C00173,S0002198,2026-03-06 05:22:58,page_view,Home,,Mobile,Google
E00009436,C00173,S0002198,2026-03-06 05:23:33,search,Search,,Mobile,Google
E00009437,C00173,S0002198,2026-03-06 05:25:34,page_view,Category,,Mobile,Google
E00009438,C00173,S0002198,2026-03-06 05:27:43,product_view,Product,P0061,Mobile,Google
E00009439,C00173,S0002198,2026-03-06 05:29:21,review_view,Reviews,P0077,Mobile,Google
E00009440,C00173,S0002198,2026-03-06 05:30:45,add_to_cart,Cart,P0027,Mobile,Google
E00009441,C00173,S0002198,2026-03-06 05:33:10,checkout_start,Checkout,P0077,Mobile,Google
E00009442,C00173,S0002198,2026-03-06 05:34:15,purchase,Checkout,P0027,Mobile,Google
E00009443,C00173,S0002199,2026-03-12 18:01:27,page_view,Home,,Desktop,Instagram
E00009444,C00173,S0002199,2026-03-12 18:03:46,search,Search,,Desktop,Instagram
E00009445,C00173,S0002199,2026-03-12 18:04:24,page_view,Category,,Desktop,Instagram
E00009446,C00173,S0002199,2026-03-12 18:05:02,product_view,Product,P0056,Desktop,Instagram
E00009447,C00173,S0002199,2026-03-12 18:07:11,review_view,Reviews,P0077,Desktop,Instagram
E00009448,C00173,S0002199,2026-03-12 18:09:38,add_to_cart,Cart,P0056,Desktop,Instagram
E00009449,C00173,S0002199,2026-03-12 18:12:56,checkout_start,Checkout,P0027,Desktop,Instagram
E00009450,C00173,S0002199,2026-03-12 18:15:39,purchase,Checkout,P0024,Desktop,Instagram
E00009451,C00173,S0002200,2026-01-18 11:42:07,page_view,Home,,Mobile,Bing
E00009452,C00173,S0002201,2026-01-16 15:47:10,page_view,Home,,Mobile,Direct
E00009453,C00173,S0002201,2026-01-16 15:49:46,search,Search,,Mobile,Direct
E00009454,C00173,S0002201,2026-01-16 15:51:12,page_view,Category,,Mobile,Direct
E00009455,C00173,S0002201,2026-01-16 15:51:43,product_view,Product,P0056,Mobile,Direct
E00009456,C00174,S0002202,2026-04-30 12:18:36,page_view,Home,,Mobile,Affiliate
E00009457,C00174,S0002202,2026-04-30 12:20:18,search,Search,,Mobile,Affiliate
E00009458,C00174,S0002203,2024-12-16 02:51:08,page_view,Home,,Mobile,Affiliate
E00009459,C00174,S0002203,2024-12-16 02:51:25,search,Search,,Mobile,Affiliate
E00009460,C00174,S0002203,2024-12-16 02:53:29,page_view,Category,,Mobile,Affiliate
E00009461,C00174,S0002203,2024-12-16 02:55:01,product_view,Product,P0079,Mobile,Affiliate
E00009462,C00174,S0002203,2024-12-16 02:56:32,review_view,Reviews,P0016,Mobile,Affiliate
E00009463,C00174,S0002204,2025-11-19 09:28:51,page_view,Home,,Mobile,Instagram
E00009464,C00174,S0002204,2025-11-19 09:29:16,search,Search,,Mobile,Instagram
E00009465,C00174,S0002204,2025-11-19 09:30:25,page_view,Category,,Mobile,Instagram
E00009466,C00174,S0002204,2025-11-19 09:33:55,product_view,Product,P0033,Mobile,Instagram
E00009467,C00174,S0002205,2025-10-26 09:09:46,page_view,Home,,Mobile,Direct
E00009468,C00174,S0002205,2025-10-26 09:12:43,search,Search,,Mobile,Direct
E00009469,C00174,S0002205,2025-10-26 09:15:58,page_view,Category,,Mobile,Direct
E00009470,C00174,S0002205,2025-10-26 09:17:06,product_view,Product,P0016,Mobile,Direct
E00009471,C00174,S0002206,2026-03-25 16:24:17,page_view,Home,,Desktop,Bing
E00009472,C00174,S0002206,2026-03-25 16:25:26,search,Search,,Desktop,Bing
E00009473,C00174,S0002206,2026-03-25 16:26:58,page_view,Category,,Desktop,Bing
E00009474,C00174,S0002207,2025-04-28 00:19:53,page_view,Home,,Mobile,Instagram
E00009475,C00174,S0002208,2026-01-27 16:07:20,page_view,Home,,Mobile,Facebook
E00009476,C00174,S0002208,2026-01-27 16:08:00,search,Search,,Mobile,Facebook
E00009477,C00174,S0002209,2026-05-04 19:58:37,page_view,Home,,Mobile,Direct
E00009478,C00174,S0002209,2026-05-04 19:59:27,search,Search,,Mobile,Direct
E00009479,C00174,S0002209,2026-05-04 19:59:53,page_view,Category,,Mobile,Direct
E00009480,C00174,S0002209,2026-05-04 20:03:34,product_view,Product,P0030,Mobile,Direct
E00009481,C00174,S0002209,2026-05-04 20:04:49,review_view,Reviews,P0016,Mobile,Direct
E00009482,C00174,S0002209,2026-05-04 20:06:48,add_to_cart,Cart,P0030,Mobile,Direct
E00009483,C00174,S0002209,2026-05-04 20:10:35,checkout_start,Checkout,P0033,Mobile,Direct
E00009484,C00174,S0002209,2026-05-04 20:13:01,purchase,Checkout,P0016,Mobile,Direct
E00009485,C00174,S0002210,2024-08-10 22:31:48,page_view,Home,,Mobile,Direct
E00009486,C00174,S0002210,2024-08-10 22:33:18,search,Search,,Mobile,Direct
E00009487,C00174,S0002210,2024-08-10 22:33:44,page_view,Category,,Mobile,Direct
E00009488,C00174,S0002210,2024-08-10 22:34:10,product_view,Product,P0065,Mobile,Direct
E00009489,C00174,S0002210,2024-08-10 22:36:20,review_view,Reviews,P0065,Mobile,Direct
E00009490,C00174,S0002211,2026-05-28 09:58:51,page_view,Home,,Mobile,Direct
E00009491,C00174,S0002211,2026-05-28 09:59:13,search,Search,,Mobile,Direct
E00009492,C00174,S0002211,2026-05-28 10:02:14,page_view,Category,,Mobile,Direct
E00009493,C00174,S0002211,2026-05-28 10:04:04,product_view,Product,P0031,Mobile,Direct
E00009494,C00174,S0002211,2026-05-28 10:06:32,review_view,Reviews,P0031,Mobile,Direct
E00009495,C00174,S0002211,2026-05-28 10:10:09,add_to_cart,Cart,P0079,Mobile,Direct
E00009496,C00174,S0002212,2025-08-21 20:40:54,page_view,Home,,Mobile,Google
E00009497,C00174,S0002212,2025-08-21 20:43:52,search,Search,,Mobile,Google
E00009498,C00174,S0002212,2025-08-21 20:44:24,page_view,Category,,Mobile,Google
E00009499,C00174,S0002212,2025-08-21 20:45:15,product_view,Product,P0079,Mobile,Google
E00009500,C00174,S0002213,2025-02-12 02:03:47,page_view,Home,,Mobile,Affiliate
E00009501,C00174,S0002213,2025-02-12 02:06:16,search,Search,,Mobile,Affiliate
E00009502,C00174,S0002213,2025-02-12 02:09:21,page_view,Category,,Mobile,Affiliate
E00009503,C00174,S0002213,2025-02-12 02:09:51,product_view,Product,P0030,Mobile,Affiliate
E00009504,C00174,S0002214,2025-12-05 00:00:00,page_view,Home,,Desktop,Direct
E00009505,C00174,S0002214,2025-12-05 00:03:46,search,Search,,Desktop,Direct
E00009506,C00174,S0002214,2025-12-05 00:05:06,page_view,Category,,Desktop,Direct
E00009507,C00174,S0002214,2025-12-05 00:08:46,product_view,Product,P0031,Desktop,Direct
E00009508,C00174,S0002215,2026-05-13 14:52:49,page_view,Home,,Mobile,Instagram
E00009509,C00174,S0002215,2026-05-13 14:53:17,search,Search,,Mobile,Instagram
E00009510,C00174,S0002215,2026-05-13 14:55:56,page_view,Category,,Mobile,Instagram
E00009511,C00174,S0002215,2026-05-13 14:59:46,product_view,Product,P0031,Mobile,Instagram
E00009512,C00174,S0002216,2024-10-07 09:47:58,page_view,Home,,Mobile,Direct
E00009513,C00174,S0002216,2024-10-07 09:48:47,search,Search,,Mobile,Direct
E00009514,C00174,S0002216,2024-10-07 09:52:19,page_view,Category,,Mobile,Direct
E00009515,C00174,S0002216,2024-10-07 09:52:53,product_view,Product,P0033,Mobile,Direct
E00009516,C00174,S0002217,2025-08-03 11:12:47,page_view,Home,,Mobile,Instagram
E00009517,C00174,S0002217,2025-08-03 11:16:21,search,Search,,Mobile,Instagram
E00009518,C00174,S0002217,2025-08-03 11:16:41,page_view,Category,,Mobile,Instagram
E00009519,C00175,S0002218,2026-02-03 20:14:08,page_view,Home,,Mobile,Google
E00009520,C00175,S0002219,2026-04-07 18:26:35,page_view,Home,,Desktop,Bing
E00009521,C00175,S0002219,2026-04-07 18:27:33,search,Search,,Desktop,Bing
E00009522,C00175,S0002219,2026-04-07 18:30:49,page_view,Category,,Desktop,Bing
E00009523,C00175,S0002219,2026-04-07 18:31:37,product_view,Product,P0003,Desktop,Bing
E00009524,C00175,S0002219,2026-04-07 18:34:25,review_view,Reviews,P0043,Desktop,Bing
E00009525,C00175,S0002219,2026-04-07 18:37:17,add_to_cart,Cart,P0070,Desktop,Bing
E00009526,C00175,S0002220,2026-05-26 06:40:01,page_view,Home,,Mobile,Email
E00009527,C00175,S0002220,2026-05-26 06:41:43,search,Search,,Mobile,Email
E00009528,C00175,S0002220,2026-05-26 06:44:54,page_view,Category,,Mobile,Email
E00009529,C00175,S0002220,2026-05-26 06:47:12,product_view,Product,P0055,Mobile,Email
E00009530,C00175,S0002221,2026-01-26 16:42:51,page_view,Home,,Desktop,Google
E00009531,C00175,S0002221,2026-01-26 16:45:41,search,Search,,Desktop,Google
E00009532,C00175,S0002221,2026-01-26 16:48:56,page_view,Category,,Desktop,Google
E00009533,C00175,S0002221,2026-01-26 16:50:32,product_view,Product,P0055,Desktop,Google
E00009534,C00175,S0002221,2026-01-26 16:54:30,review_view,Reviews,P0075,Desktop,Google
E00009535,C00175,S0002221,2026-01-26 16:57:20,add_to_cart,Cart,P0003,Desktop,Google
E00009536,C00175,S0002222,2026-01-23 09:18:46,page_view,Home,,Mobile,Facebook
E00009537,C00175,S0002223,2026-06-01 15:27:21,page_view,Home,,Mobile,Email
E00009538,C00175,S0002223,2026-06-01 15:28:44,search,Search,,Mobile,Email
E00009539,C00175,S0002224,2026-04-28 10:25:55,page_view,Home,,Mobile,Facebook
E00009540,C00175,S0002224,2026-04-28 10:27:26,search,Search,,Mobile,Facebook
E00009541,C00175,S0002225,2026-06-16 14:18:47,page_view,Home,,Desktop,Facebook
E00009542,C00175,S0002225,2026-06-16 14:21:18,search,Search,,Desktop,Facebook
E00009543,C00175,S0002225,2026-06-16 14:24:35,page_view,Category,,Desktop,Facebook
E00009544,C00175,S0002225,2026-06-16 14:27:06,product_view,Product,P0046,Desktop,Facebook
E00009545,C00175,S0002225,2026-06-16 14:30:05,review_view,Reviews,P0055,Desktop,Facebook
E00009546,C00175,S0002225,2026-06-16 14:31:58,add_to_cart,Cart,P0020,Desktop,Facebook
E00009547,C00175,S0002226,2026-01-21 17:15:09,page_view,Home,,Desktop,Email
E00009548,C00175,S0002226,2026-01-21 17:18:58,search,Search,,Desktop,Email
E00009549,C00175,S0002227,2026-03-02 00:08:24,page_view,Home,,Mobile,Direct
E00009550,C00175,S0002227,2026-03-02 00:10:22,search,Search,,Mobile,Direct
E00009551,C00175,S0002227,2026-03-02 00:11:21,page_view,Category,,Mobile,Direct
E00009552,C00175,S0002227,2026-03-02 00:12:33,product_view,Product,P0039,Mobile,Direct
E00009553,C00175,S0002227,2026-03-02 00:16:02,review_view,Reviews,P0003,Mobile,Direct
E00009554,C00175,S0002227,2026-03-02 00:16:41,add_to_cart,Cart,P0039,Mobile,Direct
E00009555,C00175,S0002228,2026-06-07 04:52:34,page_view,Home,,Mobile,Affiliate
E00009556,C00176,S0002229,2024-12-28 15:09:50,page_view,Home,,Desktop,Facebook
E00009557,C00176,S0002229,2024-12-28 15:10:46,search,Search,,Desktop,Facebook
E00009558,C00176,S0002229,2024-12-28 15:14:43,add_to_cart,Cart,P0027,Desktop,Facebook
E00009559,C00176,S0002229,2024-12-28 15:15:42,checkout_start,Checkout,P0044,Desktop,Facebook
E00009560,C00176,S0002229,2024-12-28 15:17:49,purchase,Checkout,P0024,Desktop,Facebook
E00009561,C00176,S0002230,2025-04-16 10:06:43,page_view,Home,,Desktop,Affiliate
E00009562,C00176,S0002230,2025-04-16 10:09:40,search,Search,,Desktop,Affiliate
E00009563,C00176,S0002231,2025-05-09 07:24:54,page_view,Home,,Mobile,Direct
E00009564,C00176,S0002231,2025-05-09 07:27:03,search,Search,,Mobile,Direct
E00009565,C00176,S0002232,2025-06-12 09:41:24,page_view,Home,,Tablet,Bing
E00009566,C00176,S0002232,2025-06-12 09:44:18,search,Search,,Tablet,Bing
E00009567,C00176,S0002232,2025-06-12 09:45:41,page_view,Category,,Tablet,Bing
E00009568,C00176,S0002232,2025-06-12 09:46:33,product_view,Product,P0024,Tablet,Bing
E00009569,C00176,S0002232,2025-06-12 09:49:24,review_view,Reviews,P0061,Tablet,Bing
E00009570,C00176,S0002232,2025-06-12 09:51:50,add_to_cart,Cart,P0077,Tablet,Bing
E00009571,C00176,S0002232,2025-06-12 09:53:16,checkout_start,Checkout,P0027,Tablet,Bing
E00009572,C00176,S0002232,2025-06-12 09:57:05,purchase,Checkout,P0077,Tablet,Bing
E00009573,C00176,S0002233,2025-05-03 13:49:48,page_view,Home,,Mobile,Google
E00009574,C00176,S0002233,2025-05-03 13:50:26,search,Search,,Mobile,Google
E00009575,C00176,S0002233,2025-05-03 13:51:07,add_to_cart,Cart,P0056,Mobile,Google
E00009576,C00176,S0002233,2025-05-03 13:52:26,checkout_start,Checkout,P0056,Mobile,Google
E00009577,C00176,S0002233,2025-05-03 13:55:20,purchase,Checkout,P0061,Mobile,Google
E00009578,C00176,S0002234,2024-12-24 09:11:50,page_view,Home,,Mobile,Facebook
E00009579,C00176,S0002234,2024-12-24 09:12:44,search,Search,,Mobile,Facebook
E00009580,C00176,S0002234,2024-12-24 09:13:58,page_view,Category,,Mobile,Facebook
E00009581,C00176,S0002234,2024-12-24 09:16:00,product_view,Product,P0077,Mobile,Facebook
E00009582,C00176,S0002234,2024-12-24 09:17:02,review_view,Reviews,P0044,Mobile,Facebook
E00009583,C00176,S0002235,2025-02-04 23:47:19,page_view,Home,,Desktop,Bing
E00009584,C00176,S0002235,2025-02-04 23:50:14,search,Search,,Desktop,Bing
E00009585,C00176,S0002235,2025-02-04 23:52:49,page_view,Category,,Desktop,Bing
E00009586,C00176,S0002235,2025-02-04 23:56:26,product_view,Product,P0024,Desktop,Bing
E00009587,C00176,S0002235,2025-02-04 23:58:08,review_view,Reviews,P0027,Desktop,Bing
E00009588,C00176,S0002235,2025-02-05 00:01:56,add_to_cart,Cart,P0024,Desktop,Bing
E00009589,C00176,S0002236,2024-08-31 16:55:40,page_view,Home,,Mobile,Affiliate
E00009590,C00176,S0002236,2024-08-31 16:59:14,search,Search,,Mobile,Affiliate
E00009591,C00176,S0002236,2024-08-31 17:01:39,page_view,Category,,Mobile,Affiliate
E00009592,C00176,S0002236,2024-08-31 17:02:45,add_to_cart,Cart,P0044,Mobile,Affiliate
E00009593,C00176,S0002236,2024-08-31 17:04:57,checkout_start,Checkout,P0061,Mobile,Affiliate
E00009594,C00176,S0002236,2024-08-31 17:05:52,purchase,Checkout,P0077,Mobile,Affiliate
E00009595,C00176,S0002237,2025-02-25 01:47:41,page_view,Home,,Desktop,Google
E00009596,C00176,S0002237,2025-02-25 01:49:14,search,Search,,Desktop,Google
E00009597,C00176,S0002237,2025-02-25 01:52:33,page_view,Category,,Desktop,Google
E00009598,C00176,S0002238,2025-01-17 02:47:56,page_view,Home,,Mobile,Instagram
E00009599,C00176,S0002239,2025-03-01 17:26:32,page_view,Home,,Tablet,Google
E00009600,C00176,S0002239,2025-03-01 17:27:34,search,Search,,Tablet,Google
E00009601,C00176,S0002239,2025-03-01 17:30:54,page_view,Category,,Tablet,Google
E00009602,C00176,S0002239,2025-03-01 17:31:16,product_view,Product,P0077,Tablet,Google
E00009603,C00176,S0002240,2024-09-10 09:49:33,page_view,Home,,Mobile,Affiliate
E00009604,C00176,S0002240,2024-09-10 09:51:22,search,Search,,Mobile,Affiliate
E00009605,C00176,S0002240,2024-09-10 09:52:01,page_view,Category,,Mobile,Affiliate
E00009606,C00176,S0002240,2024-09-10 09:55:16,product_view,Product,P0024,Mobile,Affiliate
E00009607,C00176,S0002240,2024-09-10 09:57:02,review_view,Reviews,P0061,Mobile,Affiliate
E00009608,C00176,S0002240,2024-09-10 09:59:52,add_to_cart,Cart,P0056,Mobile,Affiliate
E00009609,C00176,S0002240,2024-09-10 10:01:04,checkout_start,Checkout,P0077,Mobile,Affiliate
E00009610,C00176,S0002240,2024-09-10 10:03:08,purchase,Checkout,P0044,Mobile,Affiliate
E00009611,C00176,S0002241,2026-03-13 03:46:08,page_view,Home,,Desktop,Direct
E00009612,C00176,S0002241,2026-03-13 03:48:23,search,Search,,Desktop,Direct
E00009613,C00176,S0002241,2026-03-13 03:51:06,page_view,Category,,Desktop,Direct
E00009614,C00176,S0002241,2026-03-13 03:54:15,product_view,Product,P0077,Desktop,Direct
E00009615,C00176,S0002241,2026-03-13 03:54:34,review_view,Reviews,P0056,Desktop,Direct
E00009616,C00176,S0002241,2026-03-13 03:56:10,add_to_cart,Cart,P0024,Desktop,Direct
E00009617,C00176,S0002241,2026-03-13 03:58:08,checkout_start,Checkout,P0024,Desktop,Direct
E00009618,C00176,S0002241,2026-03-13 04:01:55,purchase,Checkout,P0044,Desktop,Direct
E00009619,C00176,S0002242,2025-09-21 03:03:58,page_view,Home,,Mobile,Google
E00009620,C00176,S0002242,2025-09-21 03:04:08,search,Search,,Mobile,Google
E00009621,C00176,S0002242,2025-09-21 03:04:53,page_view,Category,,Mobile,Google
E00009622,C00176,S0002242,2025-09-21 03:08:09,add_to_cart,Cart,P0027,Mobile,Google
E00009623,C00176,S0002242,2025-09-21 03:08:39,checkout_start,Checkout,P0056,Mobile,Google
E00009624,C00176,S0002242,2025-09-21 03:09:00,purchase,Checkout,P0024,Mobile,Google
E00009625,C00176,S0002243,2025-03-17 01:57:55,page_view,Home,,Mobile,Email
E00009626,C00176,S0002243,2025-03-17 02:00:23,search,Search,,Mobile,Email
E00009627,C00176,S0002244,2025-08-29 18:37:40,page_view,Home,,Mobile,Google
E00009628,C00176,S0002244,2025-08-29 18:40:11,search,Search,,Mobile,Google
E00009629,C00176,S0002244,2025-08-29 18:42:01,page_view,Category,,Mobile,Google
E00009630,C00176,S0002244,2025-08-29 18:45:58,product_view,Product,P0024,Mobile,Google
E00009631,C00176,S0002244,2025-08-29 18:47:15,review_view,Reviews,P0077,Mobile,Google
E00009632,C00176,S0002244,2025-08-29 18:50:24,add_to_cart,Cart,P0061,Mobile,Google
E00009633,C00176,S0002245,2026-01-12 10:48:38,page_view,Home,,Mobile,Instagram
E00009634,C00176,S0002245,2026-01-12 10:50:25,add_to_cart,Cart,P0061,Mobile,Instagram
E00009635,C00176,S0002245,2026-01-12 10:53:09,checkout_start,Checkout,P0077,Mobile,Instagram
E00009636,C00176,S0002245,2026-01-12 10:56:31,purchase,Checkout,P0056,Mobile,Instagram
E00009637,C00177,S0002246,2025-08-25 02:15:25,page_view,Home,,Mobile,Bing
E00009638,C00177,S0002246,2025-08-25 02:16:40,search,Search,,Mobile,Bing
E00009639,C00177,S0002246,2025-08-25 02:18:30,page_view,Category,,Mobile,Bing
E00009640,C00177,S0002246,2025-08-25 02:18:43,product_view,Product,P0054,Mobile,Bing
E00009641,C00177,S0002246,2025-08-25 02:20:54,review_view,Reviews,P0008,Mobile,Bing
E00009642,C00177,S0002247,2026-04-16 06:13:40,page_view,Home,,Desktop,Direct
E00009643,C00177,S0002247,2026-04-16 06:15:20,search,Search,,Desktop,Direct
