customer_id,age,gender,city,state,loyalty_tier,preferred_category,acquisition_channel,email_opt_in,push_opt_in,price_sensitivity_score,digital_engagement_score,tenure_days,is_new_customer,lifetime_orders,lifetime_revenue,avg_order_value,total_discount,avg_discount,days_since_last_purchase,purchase_span_days,orders_per_active_month,orders_30d,revenue_30d,orders_90d,revenue_90d,orders_180d,revenue_180d,favorite_category_by_spend,favorite_category_spend,categories_purchased,marketing_touches,email_opens,marketing_clicks,marketing_conversions_7d,avg_offer_pct,marketing_cost,open_rate,click_rate,marketing_conversion_rate,sessions_lifetime,avg_events_per_session,avg_session_minutes,product_view_sessions,review_view_sessions,cart_sessions,checkout_sessions,web_purchase_sessions,days_since_last_session,session_conversion_rate,cart_to_purchase_rate,support_tickets,avg_resolution_hours,avg_csat,unresolved_tickets,snapshot_date,purchase_label_30d,churn_label_180d,future_revenue_180d
C00030,55,Prefer not to say,Orlando,FL,Unknown,Pet,Organic Search,1,1,0.554,0.489,623,0,6,1655.17,275.8616666666667,253.23000000000002,42.205000000000005,73,489,0.36809815950920244,0.0,0.0,1.0,392.89,1.0,392.89,Pet,954.59,3,2.0,1.0,1.0,0.0,10.0,0.73,0.5,0.5,0.0,15.0,4.2,7.052222222222222,9.0,8.0,4.0,1.0,1.0,16.0,0.06666666666666667,0.25,0.0,0.0,0.0,0.0,2025-12-01,1,0,416.77000000000004
C00033,56,Female,Dallas,TX,Unknown,Electronics,Paid Search,0,1,0.298,0.419,235,0,2,450.49,225.245,39.16,19.58,64,151,0.3973509933774835,0.0,0.0,1.0,159.26,1.0,159.26,Electronics,270.91,2,1.0,1.0,1.0,0.0,0.0,0.005,1.0,1.0,0.0,7.0,3.142857142857143,4.84047619047619,1.0,0.0,2.0,2.0,2.0,33.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,2025-12-01,1,0,968.15
C00035,75,Female,Scottsdale,AZ,Silver,Electronics,Affiliate,1,1,0.544,0.406,589,0,5,1444.8,288.96,238.24,47.648,35,384,0.390625,0.0,0.0,2.0,198.63,2.0,198.63,Electronics,734.76,4,6.0,5.0,0.0,1.0,13.333333333333334,2.735,0.8333333333333334,0.0,0.16666666666666666,7.0,4.142857142857143,6.683333333333333,5.0,3.0,1.0,1.0,1.0,55.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00036,74,Male,Raleigh,NC,Silver,Grocery,Referral,0,1,0.552,0.811,61,1,1,484.79,484.79,141.55,141.55,49,0,1.0,0.0,0.0,1.0,484.79,1.0,484.79,Grocery,450.97,1,4.0,4.0,1.0,2.0,8.75,2.36,1.0,0.25,0.5,2.0,4.0,7.366666666666666,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,609.18
C00040,35,Prefer not to say,Naperville,IL,Gold,Apparel,Referral,1,1,0.591,0.195,236,0,3,1083.5700000000002,361.19000000000005,194.79,64.92999999999999,27,126,0.7142857142857143,1.0,259.92,2.0,652.4100000000001,3.0,1083.5700000000002,Apparel,606.9,2,3.0,0.0,0.0,0.0,5.0,2.705,0.0,0.0,0.0,3.0,2.0,3.588888888888889,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,1.0,5.2,3.0,0.0,2025-12-01,1,0,1745.55
C00041,67,Male,Boulder,CO,Gold,Sports,Paid Social,1,1,0.209,0.683,480,0,7,2484.7799999999997,354.9685714285714,200.43,28.632857142857144,28,381,0.5511811023622047,1.0,79.27,1.0,79.27,3.0,234.42,Baby,922.78,6,9.0,4.0,1.0,0.0,13.333333333333334,6.345,0.4444444444444444,0.1111111111111111,0.0,12.0,5.25,9.299999999999999,9.0,6.0,6.0,5.0,5.0,61.0,0.4166666666666667,0.8333333333333334,1.0,4.6,3.0,0.0,2025-12-01,1,0,335.13
C00045,58,Non-binary,Orlando,FL,Unknown,Baby,Affiliate,1,1,0.437,0.815,623,0,3,414.84000000000003,138.28,40.3,13.433333333333332,185,418,0.21531100478468898,0.0,0.0,0.0,0.0,0.0,0.0,Baby,385.90000000000003,1,5.0,3.0,0.0,0.0,13.0,4.2749999999999995,0.6,0.0,0.0,9.0,5.444444444444445,8.005555555555555,6.0,5.0,6.0,4.0,4.0,76.0,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.0,2025-12-01,0,0,81.34
C00047,46,Male,Boulder,CO,Gold,Electronics,Paid Social,0,1,0.27,0.754,213,0,1,39.58,39.58,2.75,2.75,20,0,1.0,1.0,39.58,1.0,39.58,1.0,39.58,Electronics,36.82,1,5.0,4.0,1.0,0.0,11.0,5.119999999999999,0.8,0.2,0.0,8.0,4.25,5.947916666666667,7.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,1,0,469.5
C00048,39,Female,Charlotte,NC,Platinum,Grocery,Paid Social,1,0,0.137,0.355,354,0,10,3309.9,330.99,231.26,23.125999999999998,131,188,1.5957446808510638,0.0,0.0,0.0,0.0,4.0,1326.45,Sports,861.32,7,4.0,1.0,0.0,0.0,7.5,2.715,0.25,0.0,0.0,8.0,3.875,6.6375,4.0,2.0,3.0,2.0,2.0,13.0,0.25,0.6666666666666666,1.0,6.9,4.0,0.0,2025-12-01,0,0,549.5600000000001
C00050,51,Female,Buffalo,NY,Silver,Baby,Affiliate,1,1,0.535,0.708,516,0,3,500.52,166.84,72.52000000000001,24.173333333333336,254,132,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,Baby,459.1,1,5.0,3.0,2.0,0.0,11.0,1.54,0.6,0.4,0.0,8.0,3.0,4.55625,3.0,1.0,2.0,1.0,1.0,13.0,0.125,0.5,1.0,5.2,5.0,0.0,2025-12-01,1,0,997.98
C00051,46,Prefer not to say,Orlando,FL,Unknown,Beauty,Referral,1,1,0.288,0.326,534,0,3,1478.01,492.67,170.87,56.95666666666667,243,235,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,Beauty,776.84,2,4.0,2.0,0.0,0.0,11.25,4.32,0.5,0.0,0.0,7.0,4.0,6.559523809523809,3.0,3.0,3.0,1.0,1.0,18.0,0.14285714285714285,0.3333333333333333,1.0,42.7,4.0,0.0,2025-12-01,0,0,89.05
C00052,71,Prefer not to say,New York,NY,Unknown,Beauty,Paid Search,1,0,0.481,0.323,535,0,5,3476.8,695.36,435.65,87.13,61,458,0.32751091703056767,0.0,0.0,1.0,1098.45,1.0,1098.45,Beauty,2091.99,4,4.0,2.0,1.0,0.0,10.0,1.53,0.5,0.25,0.0,6.0,4.333333333333333,6.444444444444444,4.0,2.0,2.0,1.0,1.0,25.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00053,71,Prefer not to say,Boston,MA,Platinum,Grocery,Direct,1,1,0.411,0.855,673,0,12,3807.79,317.31583333333333,606.4,50.53333333333333,10,649,0.5546995377503853,1.0,72.88,3.0,578.9,4.0,810.23,Grocery,1492.07,6,11.0,7.0,2.0,0.0,14.090909090909092,7.199999999999999,0.6363636363636364,0.18181818181818182,0.0,14.0,5.071428571428571,9.019047619047619,8.0,6.0,9.0,6.0,6.0,41.0,0.42857142857142855,0.6666666666666666,1.0,7.2,4.0,0.0,2025-12-01,0,0,52.01
C00054,68,Prefer not to say,San Jose,CA,Silver,Beauty,Organic Search,1,1,0.511,0.85,619,0,11,3897.7200000000003,354.33818181818185,442.04999999999995,40.18636363636363,16,570,0.5789473684210527,1.0,288.57,1.0,288.57,4.0,835.3699999999999,Beauty,2632.0299999999997,4,8.0,4.0,2.0,0.0,1.875,7.35,0.5,0.25,0.0,16.0,4.6875,7.546875,11.0,10.0,6.0,3.0,3.0,9.0,0.1875,0.5,1.0,10.7,5.0,0.0,2025-12-01,1,0,698.8499999999999
C00056,52,Non-binary,Seattle,WA,Unknown,Grocery,Direct,1,0,0.541,0.797,318,0,2,535.26,267.63,47.54,23.77,76,139,0.4316546762589928,0.0,0.0,1.0,184.53,1.0,184.53,Electronics,326.26,2,3.0,0.0,0.0,0.0,6.666666666666667,1.45,0.0,0.0,0.0,9.0,5.777777777777778,10.961111111111112,7.0,7.0,5.0,4.0,4.0,10.0,0.4444444444444444,0.8,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00058,62,Prefer not to say,San Francisco,CA,Unknown,Grocery,Affiliate,1,1,0.403,0.651,335,0,1,174.75,174.75,43.5,43.5,6,0,1.0,1.0,174.75,1.0,174.75,1.0,174.75,Grocery,162.56,1,6.0,2.0,0.0,0.0,8.333333333333334,3.0949999999999998,0.3333333333333333,0.0,0.0,8.0,4.125,7.402083333333334,5.0,4.0,2.0,1.0,1.0,19.0,0.125,0.5,0.0,0.0,0.0,0.0,2025-12-01,0,0,36.5
C00059,40,Prefer not to say,Austin,TX,Silver,Beauty,Direct,0,1,0.806,0.526,266,0,1,554.58,554.58,94.94,94.94,55,0,1.0,0.0,0.0,1.0,554.58,1.0,554.58,Beauty,515.89,1,3.0,2.0,2.0,0.0,15.0,2.0549999999999997,0.6666666666666666,0.6666666666666666,0.0,11.0,3.8181818181818183,5.925757575757576,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,932.9799999999999
C00060,68,Prefer not to say,Seattle,WA,Unknown,Electronics,Paid Search,1,0,0.258,0.86,255,0,1,107.99,107.99,11.47,11.47,128,0,1.0,0.0,0.0,0.0,0.0,1.0,107.99,Electronics,100.46,1,5.0,4.0,0.0,0.0,18.0,1.585,0.8,0.0,0.0,6.0,2.8333333333333335,4.572222222222222,1.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00061,25,Female,Chicago,IL,Silver,Electronics,Referral,1,0,0.401,0.501,325,0,1,336.46,336.46,27.82,27.82,69,0,1.0,0.0,0.0,1.0,336.46,1.0,336.46,Home,312.99,1,3.0,1.0,0.0,0.0,16.666666666666668,2.6399999999999997,0.3333333333333333,0.0,0.0,9.0,3.888888888888889,6.5018518518518515,5.0,4.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,1032.73
C00062,63,Prefer not to say,Seattle,WA,Unknown,Baby,Direct,0,0,0.241,0.769,580,0,6,1975.51,329.25166666666667,157.32999999999998,26.221666666666664,93,484,0.37190082644628103,0.0,0.0,0.0,0.0,2.0,291.76,Baby,1081.6200000000001,4,7.0,4.0,2.0,0.0,10.0,6.09,0.5714285714285714,0.2857142857142857,0.0,6.0,3.0,3.897222222222222,2.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,1.0,7.7,4.0,0.0,2025-12-01,0,0,296.44
C00064,22,Male,Scottsdale,AZ,Unknown,Beauty,Direct,1,1,0.664,0.513,323,0,1,220.15,220.15,35.61,35.61,257,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sports,204.79,1,4.0,2.0,0.0,0.0,10.0,3.0749999999999997,0.5,0.0,0.0,6.0,3.6666666666666665,5.883333333333334,3.0,2.0,1.0,1.0,1.0,15.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,2025-12-01,1,0,527.99
C00065,30,Non-binary,Chicago,IL,Gold,Beauty,Direct,1,1,0.298,0.62,171,0,1,225.46,225.46,29.91,29.91,51,0,1.0,0.0,0.0,1.0,225.46,1.0,225.46,Sports,209.73,1,4.0,1.0,0.0,1.0,6.25,1.585,0.25,0.0,0.25,6.0,5.833333333333333,10.68611111111111,5.0,3.0,4.0,3.0,3.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,2025-12-01,0,0,303.17
C00067,40,Prefer not to say,Seattle,WA,Silver,Electronics,Paid Social,1,1,0.304,0.476,285,0,3,956.77,318.92333333333335,104.53999999999999,34.846666666666664,169,104,0.8653846153846153,0.0,0.0,0.0,0.0,1.0,335.65,Electronics,890.0100000000001,1,2.0,0.0,0.0,0.0,12.5,1.5699999999999998,0.0,0.0,0.0,7.0,4.571428571428571,7.516666666666667,5.0,4.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,1,0,418.5
C00068,38,Male,Phoenix,AZ,Gold,Baby,Referral,0,1,0.471,0.733,453,0,4,920.28,230.07,187.26,46.815,244,103,1.1650485436893205,0.0,0.0,0.0,0.0,0.0,0.0,Beauty,361.49,3,10.0,5.0,2.0,1.0,13.5,8.61,0.5,0.2,0.1,2.0,2.5,2.808333333333333,1.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,138.57
C00069,72,Female,Scottsdale,AZ,Platinum,Sports,Paid Search,0,0,0.671,0.256,385,0,12,3400.56,283.38,582.25,48.520833333333336,55,326,1.1042944785276072,0.0,0.0,1.0,317.15,5.0,1803.6,Sports,2527.31,5,9.0,1.0,0.0,0.0,15.555555555555555,7.915,0.1111111111111111,0.0,0.0,5.0,3.6,5.9,3.0,2.0,1.0,0.0,0.0,63.0,0.0,0.0,1.0,18.2,3.0,0.0,2025-12-01,1,0,1435.8
C00070,61,Female,Chicago,IL,Platinum,Electronics,Organic Search,1,0,0.509,0.716,288,0,6,1562.41,260.4016666666667,382.89,63.815,7,198,0.9090909090909092,1.0,123.81,2.0,541.35,2.0,541.35,Electronics,801.53,3,4.0,0.0,0.0,0.0,15.0,2.65,0.0,0.0,0.0,2.0,3.0,3.708333333333333,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,35.11
C00073,44,Prefer not to say,Charlotte,NC,Gold,Electronics,Direct,1,1,0.474,0.36,108,0,2,477.27,238.635,71.28,35.64,12,66,0.9090909090909091,1.0,240.61,2.0,477.27,2.0,477.27,Beauty,223.82,2,2.0,2.0,0.0,0.0,5.0,0.015,1.0,0.0,0.0,4.0,5.25,7.095833333333333,2.0,2.0,2.0,2.0,2.0,15.0,0.5,1.0,0.0,0.0,0.0,0.0,2025-12-01,1,0,1021.92
C00074,33,Non-binary,Scottsdale,AZ,Silver,Grocery,Paid Search,0,0,0.419,0.793,368,0,2,351.95,175.975,46.5,23.25,226,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Grocery,327.39,1,5.0,3.0,1.0,1.0,17.0,1.72,0.6,0.2,0.2,6.0,3.3333333333333335,5.605555555555555,4.0,1.0,1.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,54.62
C00075,63,Female,Buffalo,NY,Unknown,Baby,Referral,1,0,0.528,0.778,405,0,5,2533.02,506.604,284.01,56.802,19,383,0.39164490861618795,1.0,294.59,1.0,294.59,2.0,432.9,Beauty,1068.56,5,3.0,0.0,0.0,1.0,3.3333333333333335,3.7199999999999998,0.0,0.0,0.3333333333333333,8.0,5.375,9.470833333333333,6.0,4.0,4.0,3.0,3.0,68.0,0.375,0.75,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00076,44,Non-binary,Buffalo,NY,Unknown,Apparel,Organic Search,1,1,0.234,0.582,481,0,3,783.72,261.24,84.99000000000001,28.330000000000002,92,260,0.3461538461538462,0.0,0.0,0.0,0.0,1.0,146.62,Apparel,475.76,3,2.0,1.0,1.0,1.0,25.0,2.05,0.5,0.5,0.5,12.0,4.333333333333333,7.347222222222222,7.0,5.0,4.0,3.0,3.0,66.0,0.25,0.75,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00078,28,Prefer not to say,Scottsdale,AZ,Gold,Apparel,Direct,1,0,0.54,0.89,294,0,1,73.19,73.19,11.06,11.06,129,0,1.0,0.0,0.0,0.0,0.0,1.0,73.19,Electronics,68.08,1,6.0,1.0,0.0,0.0,15.833333333333334,4.35,0.16666666666666666,0.0,0.0,9.0,3.4444444444444446,4.890740740740741,4.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,1430.87
C00082,50,Prefer not to say,Austin,TX,Platinum,Pet,Referral,1,1,0.634,0.29,123,0,4,1592.25,398.0625,464.06,116.015,10,77,1.5584415584415583,1.0,275.55,4.0,1592.25,4.0,1592.25,Apparel,1002.8,3,4.0,1.0,1.0,0.0,21.25,2.295,0.25,0.25,0.0,2.0,7.0,9.433333333333334,2.0,2.0,2.0,1.0,1.0,75.0,0.5,0.5,1.0,3.3,4.0,0.0,2025-12-01,0,0,766.37
C00084,43,Male,Boston,MA,Silver,Sports,Organic Search,1,0,0.54,0.654,562,0,3,348.0,116.0,49.269999999999996,16.423333333333332,121,185,0.48648648648648646,0.0,0.0,0.0,0.0,1.0,115.8,Sports,285.05,2,4.0,1.0,0.0,2.0,20.0,3.21,0.25,0.0,0.5,12.0,5.166666666666667,9.45138888888889,7.0,4.0,8.0,6.0,6.0,22.0,0.5,0.75,0.0,0.0,0.0,0.0,2025-12-01,0,0,229.29
C00085,20,Prefer not to say,Denver,CO,Silver,Sports,Paid Search,1,1,0.684,0.731,226,0,2,392.59000000000003,196.29500000000002,51.75,25.875,7,213,0.28169014084507044,1.0,322.12,1.0,322.12,1.0,322.12,Sports,299.65,2,5.0,3.0,2.0,0.0,6.0,2.7249999999999996,0.6,0.4,0.0,5.0,4.4,6.68,3.0,1.0,2.0,2.0,2.0,9.0,0.4,1.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,440.76
C00086,33,Non-binary,Denver,CO,Gold,Electronics,Direct,1,1,0.416,0.431,461,0,4,890.61,222.6525,121.82000000000001,30.455000000000002,91,308,0.3896103896103896,0.0,0.0,0.0,0.0,1.0,47.44,Electronics,491.96000000000004,3,2.0,0.0,0.0,0.0,12.5,1.44,0.0,0.0,0.0,3.0,3.3333333333333335,3.8944444444444444,0.0,0.0,1.0,1.0,1.0,91.0,0.3333333333333333,1.0,1.0,23.0,4.0,0.0,2025-12-01,1,0,992.87
C00087,42,Male,Los Angeles,CA,Unknown,Beauty,Referral,1,1,0.572,0.766,419,0,1,194.28,194.28,24.72,24.72,139,0,1.0,0.0,0.0,0.0,0.0,1.0,194.28,Grocery,180.73,1,8.0,2.0,1.0,0.0,10.625,4.495,0.25,0.125,0.0,10.0,4.4,7.784999999999999,5.0,4.0,5.0,3.0,3.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,2025-12-01,0,0,273.86
C00089,48,Male,Boston,MA,Unknown,Electronics,Referral,0,1,0.623,0.949,426,0,2,1191.19,595.595,205.1,102.55,27,347,0.1729106628242075,1.0,231.4,1.0,231.4,1.0,231.4,Pet,635.78,3,9.0,2.0,0.0,2.0,9.444444444444445,6.765,0.2222222222222222,0.0,0.2222222222222222,14.0,4.714285714285714,7.329761904761904,9.0,6.0,7.0,4.0,4.0,47.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,2025-12-01,0,0,477.72
C00090,20,Male,Boston,MA,Silver,Grocery,Organic Search,1,0,0.232,0.853,411,0,5,898.46,179.692,111.98,22.396,138,261,0.574712643678161,0.0,0.0,0.0,0.0,2.0,104.85999999999999,Home,280.38,5,6.0,3.0,1.0,0.0,12.5,3.42,0.5,0.16666666666666666,0.0,13.0,3.8461538461538463,5.033333333333333,6.0,3.0,2.0,1.0,1.0,6.0,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00092,31,Prefer not to say,Boulder,CO,Silver,Electronics,Organic Search,1,0,0.805,0.738,557,0,4,1217.25,304.3125,273.98,68.495,126,345,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,469.82,Electronics,349.61,4,3.0,0.0,0.0,0.0,13.333333333333334,0.86,0.0,0.0,0.0,10.0,4.6,7.953333333333333,9.0,6.0,3.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,292.02
C00094,66,Female,New York,NY,Unknown,Apparel,Referral,1,1,0.495,0.579,454,0,5,1458.74,291.748,234.95999999999998,46.992,21,407,0.36855036855036855,1.0,225.9,2.0,513.92,2.0,513.92,Sports,542.95,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.909090909090909,9.124242424242425,8.0,6.0,6.0,2.0,2.0,35.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.0,0.0,2025-12-01,1,0,92.75
C00095,74,Prefer not to say,San Francisco,CA,Unknown,Home,Organic Search,0,0,0.332,0.769,643,0,2,178.3,89.15,33.25,16.625,89,386,0.15544041450777202,0.0,0.0,1.0,37.39,1.0,37.39,Home,159.36,1,9.0,3.0,1.0,1.0,10.555555555555555,6.045,0.3333333333333333,0.1111111111111111,0.1111111111111111,14.0,4.285714285714286,6.696428571428571,7.0,4.0,4.0,3.0,3.0,82.0,0.21428571428571427,0.75,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00096,37,Male,Denver,CO,Unknown,Electronics,Affiliate,1,1,0.806,0.182,413,0,1,460.47,460.47,72.9,72.9,314,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Electronics,428.34000000000003,1,3.0,1.0,0.0,0.0,10.0,3.12,0.3333333333333333,0.0,0.0,3.0,2.6666666666666665,4.444444444444444,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,298.96000000000004
C00097,56,Prefer not to say,Naperville,IL,Silver,Beauty,Organic Search,1,0,0.887,0.68,147,0,1,28.77,28.77,7.19,7.19,61,0,1.0,0.0,0.0,1.0,28.77,1.0,28.77,Beauty,20.26,1,7.0,2.0,1.0,2.0,17.142857142857142,5.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,4.0,4.25,5.266666666666667,3.0,2.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,962.82
C00098,58,Male,Scottsdale,AZ,Gold,Sports,Paid Social,1,1,0.375,0.836,239,0,1,32.99,32.99,0.69,0.69,36,0,1.0,0.0,0.0,1.0,32.99,1.0,32.99,Pet,30.69,1,7.0,3.0,3.0,0.0,10.714285714285714,5.13,0.42857142857142855,0.42857142857142855,0.0,12.0,4.583333333333333,8.055555555555555,8.0,4.0,6.0,3.0,3.0,5.0,0.25,0.5,0.0,0.0,0.0,0.0,2025-12-01,0,0,140.09
C00099,56,Non-binary,Scottsdale,AZ,Silver,Apparel,Organic Search,1,1,0.264,0.857,385,0,5,1737.01,347.402,60.25,12.05,25,196,0.7653061224489796,1.0,212.18,2.0,803.49,4.0,1630.91,Electronics,678.8,4,9.0,2.0,1.0,0.0,9.444444444444445,8.235,0.2222222222222222,0.1111111111111111,0.0,10.0,5.6,11.456666666666667,9.0,8.0,5.0,3.0,3.0,18.0,0.3,0.6,0.0,0.0,0.0,0.0,2025-12-01,0,0,399.0
C00100,44,Non-binary,Boulder,CO,Unknown,Pet,Organic Search,1,0,0.604,0.829,614,0,3,604.02,201.34,97.92,32.64,168,329,0.2735562310030395,0.0,0.0,0.0,0.0,1.0,222.57,Pet,561.88,1,7.0,4.0,3.0,1.0,13.571428571428571,4.595,0.5714285714285714,0.42857142857142855,0.14285714285714285,15.0,3.8,6.017777777777778,7.0,4.0,6.0,3.0,3.0,106.0,0.2,0.5,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00102,71,Female,Tacoma,WA,Unknown,Baby,Direct,1,0,0.25,0.838,374,0,2,560.6800000000001,280.34000000000003,33.07,16.535,84,113,0.5309734513274337,0.0,0.0,1.0,255.21,1.0,255.21,Baby,521.56,1,10.0,7.0,4.0,1.0,14.5,6.515,0.7,0.4,0.1,10.0,4.8,8.370000000000001,6.0,6.0,6.0,1.0,1.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.0,0.0,2025-12-01,1,0,478.04
C00103,23,Female,Seattle,WA,Unknown,Sports,Direct,1,1,0.422,0.487,453,0,1,1116.37,1116.37,185.15,185.15,401,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sports,802.71,2,4.0,1.0,1.0,0.0,13.75,2.365,0.25,0.25,0.0,6.0,4.0,5.3,3.0,3.0,2.0,1.0,1.0,169.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00104,61,Male,San Francisco,CA,Unknown,Sports,Organic Search,1,1,0.143,0.739,73,1,1,351.62,351.62,10.72,10.72,62,0,1.0,0.0,0.0,1.0,351.62,1.0,351.62,Sports,327.09,1,1.0,0.0,0.0,0.0,10.0,0.72,0.0,0.0,0.0,1.0,4.0,4.2,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00105,22,Non-binary,Austin,TX,Unknown,Beauty,Direct,1,0,0.261,0.36,613,0,2,320.52,160.26,54.34,27.17,357,233,0.2575107296137339,0.0,0.0,0.0,0.0,0.0,0.0,Beauty,244.37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.2857142857142856,4.833333333333334,3.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,233.31
C00107,34,Prefer not to say,Raleigh,NC,Silver,Electronics,Affiliate,1,1,0.467,0.36,240,0,4,835.77,208.9425,124.97,31.2425,18,135,0.8888888888888888,1.0,40.41,3.0,754.21,4.0,835.77,Electronics,695.09,2,3.0,0.0,0.0,0.0,8.333333333333334,0.735,0.0,0.0,0.0,5.0,4.6,6.236666666666666,4.0,2.0,1.0,1.0,1.0,49.0,0.2,1.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,286.01
C00108,37,Female,Chicago,IL,Silver,Baby,Paid Social,1,1,0.446,0.848,584,0,1,73.8,73.8,12.45,12.45,172,0,1.0,0.0,0.0,0.0,0.0,1.0,73.8,Baby,68.65,1,8.0,3.0,2.0,0.0,13.75,8.29,0.375,0.25,0.0,15.0,5.066666666666666,8.80888888888889,10.0,7.0,8.0,6.0,6.0,2.0,0.4,0.75,0.0,0.0,0.0,0.0,2025-12-01,0,1,0.0
C00109,57,Female,Raleigh,NC,Gold,Sports,Organic Search,1,1,0.438,0.607,272,0,2,1010.43,505.215,93.82,46.91,5,108,0.5555555555555556,1.0,328.62,1.0,328.62,2.0,1010.43,Beauty,634.24,2,3.0,0.0,0.0,0.0,20.0,3.12,0.0,0.0,0.0,4.0,4.75,7.9375,3.0,3.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,1,0,595.6800000000001
C00110,36,Male,Boulder,CO,Silver,Baby,Affiliate,1,0,0.335,0.836,307,0,3,350.04,116.68,44.32,14.773333333333333,186,70,1.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,Home,305.06,2,1.0,0.0,0.0,1.0,10.0,0.72,0.0,0.0,1.0,11.0,4.818181818181818,8.16060606060606,8.0,6.0,4.0,3.0,3.0,15.0,0.2727272727272727,0.75,0.0,0.0,0.0,0.0,2025-12-01,1,0,132.89
C00111,59,Male,Boulder,CO,Gold,Home,Organic Search,1,1,0.239,0.598,138,0,2,1148.54,574.27,108.67,54.335,9,106,0.5660377358490566,1.0,593.4,1.0,593.4,2.0,1148.54,Home,552.0,3,3.0,1.0,0.0,1.0,11.666666666666666,2.71,0.3333333333333333,0.0,0.3333333333333333,5.0,3.6,5.8133333333333335,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,0,0,759.85
